Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
womens-fiesta-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-fiesta-red-boyfriend-t-shirt-646285-1743490568-2_25f5ade6-1385-479c-a7b3-f9d38d241dfa.webp?v=1763572384,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fiesta-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-fiesta-red-boyfriend-t-shirt-646285-1743490582-5_3ec177a4-67f3-40b6-af15-da719ee5ef20.webp?v=1763572384,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fiesta-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-fiesta-red-boyfriend-t-shirt-646285-1743490573-3_27366a7d-a7bc-4ea8-a2d8-b372f664bfbd.webp?v=1763572384,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fiesta-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fiesta-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-clear-sky-boyfriend-t-shirt,LUMINIX's - Women's Clear Sky Boyfriend T-shirt,"<p data-start=""94"" data-end=""133""><strong data-start=""94"" data-end=""133"">Women’s Clear Sky Boyfriend T-Shirt</strong></p>
<p data-start=""135"" data-end=""432"">Light, fresh, and effortlessly cool—our Women’s Clear Sky Boyfriend T-Shirt brings breezy, everyday comfort to your wardrobe. Designed with a relaxed, slightly oversized boyfriend silhouette, it gives you that laid-back fit you love while still draping beautifully for a flattering, feminine look.</p>
<p data-start=""434"" data-end=""684"">Crafted from soft, breathable cotton, this tee keeps you comfortable from morning errands to evening unwind. The Clear Sky shade—a bright, uplifting light blue—adds a clean, airy touch that pairs perfectly with denim, whites, and warm-weather layers.</p>
<p data-start=""686"" data-end=""701""><strong data-start=""686"" data-end=""699"">Features:</strong></p>
<ul data-start=""702"" data-end=""897"">
<li data-start=""702"" data-end=""737"">
<p data-start=""704"" data-end=""737"">Relaxed, boyfriend-inspired fit</p>
</li>
<li data-start=""738"" data-end=""772"">
<p data-start=""740"" data-end=""772"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""773"" data-end=""798"">
<p data-start=""775"" data-end=""798"">Classic crew neckline</p>
</li>
<li data-start=""799"" data-end=""848"">
<p data-start=""801"" data-end=""848"">High-quality stitching for lasting durability</p>
</li>
<li data-start=""849"" data-end=""897"">
<p data-start=""851"" data-end=""897"">Fresh Clear Sky blue for a bright, airy vibe</p>
</li>
</ul>
<p data-start=""899"" data-end=""964"" data-is-last-node="""" data-is-only-node="""">Easy, breezy, and endlessly wearable—your new everyday essential.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504772-4_4a748f7a-2fd8-4399-ab4a-23fd722a4ec6.webp?v=1763572283,1,"",false,,,,,,,,adults,,clear-sky,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-clear-sky-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504763-2_16d53450-b2fa-4953-9717-bf93bf15f637.webp?v=1763572283,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-clear-sky-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504776-5_bf47df09-c2de-427d-a6aa-63acec83ba73.webp?v=1763572283,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-clear-sky-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504767-3_f73881b7-dadb-432d-8447-a2413afbe09a.webp?v=1763572283,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-clear-sky-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760619124-1_60c5d5d1-1a10-4c43-ad94-7470c4dd0c5d.webp?v=1763572283,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-clear-sky-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-paisley-purple-boyfriend-t-shirt,LUMINIX's - Women's Paisley Purple Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-15"" data-testid=""conversation-turn-32"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""48a85f74-24cb-40ff-82de-e6f4ac63126b"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""99"" data-end=""143""><strong data-start=""99"" data-end=""143"">Women’s Paisley Purple Boyfriend T-Shirt</strong></p>
<p data-start=""145"" data-end=""466"">Vibrant, chic, and effortlessly relaxed—our Women’s Paisley Purple Boyfriend T-Shirt adds a fresh pop of personality to your everyday wardrobe. Designed with a slightly oversized boyfriend silhouette, it delivers that easygoing, laid-back vibe while still offering a soft, flattering drape that feels as good as it looks.</p>
<p data-start=""468"" data-end=""739"">Crafted from smooth, breathable cotton, this tee provides all-day comfort—perfect for casual outings, weekend lounging, or layering under your favorite jackets. The Paisley Purple shade, a rich and lively purple tone, brings bold character and modern charm to any outfit.</p>
<p data-start=""741"" data-end=""756""><strong data-start=""741"" data-end=""754"">Features:</strong></p>
<ul data-start=""757"" data-end=""954"">
<li data-start=""757"" data-end=""799"">
<p data-start=""759"" data-end=""799"">Relaxed, boyfriend-inspired silhouette</p>
</li>
<li data-start=""800"" data-end=""834"">
<p data-start=""802"" data-end=""834"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""835"" data-end=""860"">
<p data-start=""837"" data-end=""860"">Classic crew neckline</p>
</li>
<li data-start=""861"" data-end=""901"">
<p data-start=""863"" data-end=""901"">Durable stitching for long-term wear</p>
</li>
<li data-start=""902"" data-end=""954"">
<p data-start=""904"" data-end=""954"">Bold Paisley Purple for a stylish, standout look</p>
</li>
</ul>
<p data-start=""956"" data-end=""1011"" data-is-last-node="""" data-is-only-node="""">Color + comfort = your new favorite everyday essential.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1734008970-4_7c558ac5-c20d-4e15-8db1-8a919a71b7ff.webp?v=1763572170,1,"",false,,,,,,,,adults,,paisley-purple,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-paisley-purple-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1734008975-5_ae4ca3d9-aee0-4d29-9a0a-c1c16d432fd7.webp?v=1763572170,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-paisley-purple-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1734008962-2_2a4089b2-9ab0-4ddd-b7d8-ebd313212039.webp?v=1763572170,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-paisley-purple-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1749115699-3_ef7aba37-d69d-4d95-88ff-2799ea215492.webp?v=1763572170,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-paisley-purple-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1748940278-1_58e50b1a-c5f6-4649-94f6-f7f601178916.webp?v=1763572170,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-paisley-purple-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-granite-green-boyfriend-t-shirt,LUMINIX's - Women's Granite Green Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-14"" data-testid=""conversation-turn-30"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""67b4a0a8-53a5-45f1-aa90-a4ee0f426045"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""98"" data-end=""141""><strong data-start=""98"" data-end=""141"">Women’s Granite Green Boyfriend T-Shirt</strong></p>
<p data-start=""143"" data-end=""459"">Earthy, modern, and effortlessly relaxed—our Women’s Granite Green Boyfriend T-Shirt brings a grounded yet stylish vibe to your everyday wardrobe. Designed with a slightly oversized, laid-back silhouette, it delivers that classic boyfriend fit while maintaining a soft, flattering drape that complements every shape.</p>
<p data-start=""461"" data-end=""775"">Made from breathable, ultra-soft cotton, this tee keeps you comfortable all day long—perfect for casual outings, cozy days in, or easy layering. The Granite Green shade, a muted and sophisticated green with natural depth, adds a refined touch that pairs beautifully with denim, neutrals, or outdoor-inspired looks.</p>
<p data-start=""777"" data-end=""792""><strong data-start=""777"" data-end=""790"">Features:</strong></p>
<ul data-start=""793"" data-end=""996"">
<li data-start=""793"" data-end=""828"">
<p data-start=""795"" data-end=""828"">Relaxed, boyfriend-inspired fit</p>
</li>
<li data-start=""829"" data-end=""863"">
<p data-start=""831"" data-end=""863"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""864"" data-end=""889"">
<p data-start=""866"" data-end=""889"">Classic crew neckline</p>
</li>
<li data-start=""890"" data-end=""939"">
<p data-start=""892"" data-end=""939"">High-quality stitching for lasting durability</p>
</li>
<li data-start=""940"" data-end=""996"">
<p data-start=""942"" data-end=""996"">Muted Granite Green hue for a calm, modern aesthetic</p>
</li>
</ul>
<p data-start=""998"" data-end=""1086"" data-is-last-node="""" data-is-only-node="""">A natural, refined color meets everyday comfort—your new essential for effortless style.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-granite-green-boyfriend-t-shirt-640620-1755669080-4_cd8a6593-c46f-4bdd-a3a2-897a3aff1a1e.webp?v=1763572062,1,"",false,,,,,,,,adults,,granite-green,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-granite-green-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-granite-green-boyfriend-t-shirt-640620-1755669070-2_8f5856b7-10f7-400b-9ced-416e0d4dc2e4.webp?v=1763572062,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-granite-green-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-granite-green-boyfriend-t-shirt-640620-1755669084-5_ded007b3-478c-4f03-ad79-280ed06a7117.webp?v=1763572062,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-granite-green-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-granite-green-boyfriend-t-shirt-640620-1755669075-3_64398e43-1dda-4dde-bed8-76e65083c208.webp?v=1763572062,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-granite-green-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-granite-green-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fired-brick-boyfriend-t-shirt,LUMINIX's - Women's Fired Brick Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-13"" data-testid=""conversation-turn-28"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""358fbf8c-69a2-48bb-9659-53128b1950e2"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""96"" data-end=""137""><strong data-start=""96"" data-end=""137"">Women’s Fired Brick Boyfriend T-Shirt</strong></p>
<p data-start=""139"" data-end=""420"">Bold, warm, and effortlessly laid-back—our Women’s Fired Brick Boyfriend T-Shirt adds rich character to your everyday style. Designed with a relaxed, slightly oversized silhouette, it delivers that easy boyfriend fit while still draping beautifully for a flattering, feminine look.</p>
<p data-start=""422"" data-end=""690"">Crafted from soft, breathable cotton, this tee keeps you comfortable from sunup to sundown. The Fired Brick shade—a deep, earthy red with rustic warmth—makes a striking yet versatile statement, pairing perfectly with denim, neutrals, or layered outfits for any season.</p>
<p data-start=""692"" data-end=""707""><strong data-start=""692"" data-end=""705"">Features:</strong></p>
<ul data-start=""708"" data-end=""911"">
<li data-start=""708"" data-end=""750"">
<p data-start=""710"" data-end=""750"">Relaxed, boyfriend-inspired silhouette</p>
</li>
<li data-start=""751"" data-end=""785"">
<p data-start=""753"" data-end=""785"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""786"" data-end=""811"">
<p data-start=""788"" data-end=""811"">Classic crew neckline</p>
</li>
<li data-start=""812"" data-end=""855"">
<p data-start=""814"" data-end=""855"">Durable stitching for long-lasting wear</p>
</li>
<li data-start=""856"" data-end=""911"">
<p data-start=""858"" data-end=""911"">Warm Fired Brick color for a bold, earthy aesthetic</p>
</li>
</ul>
<p data-start=""913"" data-end=""984"" data-is-last-node="""" data-is-only-node="""">Rich color meets everyday comfort—your new go-to for casual confidence.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-brick-red-boyfriend-t-shirt-640618-1724052377-4_d614167b-b19a-4db1-b8a0-0cf8b1d0f32a.webp?v=1763571970,1,"",false,,,,,,,,adults,,fired-brick,cotton,,crew,,l,short,female,medium,,kg,,,active
womens-fired-brick-boyfriend-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-brick-red-boyfriend-t-shirt-640618-1724052381-5_83cb89b7-0354-48cf-bdd5-64b922724c33.webp?v=1763571971,2,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-fired-brick-boyfriend-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-brick-red-boyfriend-t-shirt-640618-1724052368-2_06a4baa3-86d6-415a-a789-b0d76108c8b9.webp?v=1763571970,3,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-fired-brick-boyfriend-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-brick-red-boyfriend-t-shirt-640618-1724052373-3_ea0950ed-ea32-43de-9168-0f4bf79fee16.webp?v=1763571970,4,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-skipper-blue-boyfriend-t-shirt,LUMINIX's - Women's Skipper Blue Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-12"" data-testid=""conversation-turn-26"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""c8d4585e-845a-41a4-8153-c24bd81aa1eb"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""97"" data-end=""139""><strong data-start=""97"" data-end=""139"">Women’s Skipper Blue Boyfriend T-Shirt</strong></p>
<p data-start=""141"" data-end=""439"">Cool, crisp, and effortlessly relaxed—our Women’s Skipper Blue Boyfriend T-Shirt brings a refreshing touch to your everyday wardrobe. Designed with a slightly oversized, laid-back silhouette, it gives you that classic boyfriend fit while still offering a soft, flattering drape that moves with you.</p>
<p data-start=""441"" data-end=""746"">Crafted from breathable, ultra-comfortable cotton, this tee is perfect for all-day wear—whether you’re running errands, meeting friends, or lounging at home. The Skipper Blue shade, a clean and uplifting mid-blue tone, adds a breezy pop of color that pairs seamlessly with jeans, shorts, or layered looks.</p>
<p data-start=""748"" data-end=""763""><strong data-start=""748"" data-end=""761"">Features:</strong></p>
<ul data-start=""764"" data-end=""951"">
<li data-start=""764"" data-end=""799"">
<p data-start=""766"" data-end=""799"">Relaxed, boyfriend-inspired fit</p>
</li>
<li data-start=""800"" data-end=""834"">
<p data-start=""802"" data-end=""834"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""835"" data-end=""860"">
<p data-start=""837"" data-end=""860"">Classic crew neckline</p>
</li>
<li data-start=""861"" data-end=""896"">
<p data-start=""863"" data-end=""896"">Durable, high-quality stitching</p>
</li>
<li data-start=""897"" data-end=""951"">
<p data-start=""899"" data-end=""951"">Fresh Skipper Blue shade for a bright, modern vibe</p>
</li>
</ul>
<p data-start=""953"" data-end=""1019"" data-is-last-node="""" data-is-only-node="""">Easygoing comfort meets polished color—your new everyday favorite.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1734008970-4.webp?v=1763535446,1,"",false,,,,,,,,adults,,skipper-blue,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-skipper-blue-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1748940278-1.webp?v=1763535446,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-skipper-blue-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1734008975-5.webp?v=1763535446,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-skipper-blue-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1734008962-2.webp?v=1763535446,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
